persona_id,question_id,run_index,rating,response,collected_at
11,14,1,2,2,2025-10-21T18:32:26.890136
11,14,2,2,2,2025-10-21T18:32:28.957213
11,14,3,2,2,2025-10-21T18:32:31.108885
11,14,4,2,2,2025-10-21T18:32:33.300085
11,14,5,2,2,2025-10-21T18:32:35.347875
11,14,6,2,2,2025-10-21T18:32:38.010261
11,14,7,2,2,2025-10-21T18:32:40.263184
11,14,8,2,2,2025-10-21T18:32:42.237353
11,14,9,2,2,2025-10-21T18:32:44.461776
11,14,10,2,2,2025-10-21T18:32:46.714917
11,15,1,1,1,2025-10-21T18:32:48.609214
11,15,2,1,1,2025-10-21T18:32:50.628311
11,15,3,1,1,2025-10-21T18:32:52.535322
11,15,4,1,1,2025-10-21T18:32:54.701928
11,15,5,1,1,2025-10-21T18:32:56.750139
11,15,6,1,1,2025-10-21T18:32:59.002910
11,15,7,1,1,2025-10-21T18:33:01.357865
11,15,8,1,1,2025-10-21T18:33:03.552758
11,15,9,1,1,2025-10-21T18:33:05.966062
11,15,10,1,1,2025-10-21T18:33:08.179057
11,16,1,4,4,2025-10-21T18:33:10.164646
11,16,2,4,4,2025-10-21T18:33:12.519639
11,16,3,4,4,2025-10-21T18:33:14.611783
11,16,4,4,4,2025-10-21T18:33:16.773458
11,16,5,4,4,2025-10-21T18:33:18.718341
11,16,6,4,4,2025-10-21T18:33:20.814298
11,16,7,4,4,2025-10-21T18:33:23.266901
11,16,8,4,4,2025-10-21T18:33:25.438453
11,16,9,4,4,2025-10-21T18:33:27.607644
11,16,10,4,4,2025-10-21T18:33:29.722340
11,17,1,4,4,2025-10-21T18:33:31.876337
11,17,2,4,4,2025-10-21T18:33:33.934804
11,17,3,4,4,2025-10-21T18:33:36.541242
11,17,4,4,4,2025-10-21T18:33:38.427830
11,17,5,4,4,2025-10-21T18:33:41.092078
11,17,6,4,4,2025-10-21T18:33:43.547787
11,17,7,4,4,2025-10-21T18:33:45.928968
11,17,8,4,4,2025-10-21T18:33:47.948236
11,17,9,4,4,2025-10-21T18:33:50.289380
11,17,10,4,4,2025-10-21T18:33:52.383101
11,18,1,3,3,2025-10-21T18:33:54.222553
11,18,2,3,3,2025-10-21T18:33:56.452169
11,18,3,3,3,2025-10-21T18:33:58.643632
11,18,4,3,3,2025-10-21T18:34:02.856194
11,18,5,3,3,2025-10-21T18:34:04.948862
11,18,6,3,3,2025-10-21T18:34:06.792659
11,18,7,3,3,2025-10-21T18:34:08.742557
11,18,8,3,3,2025-10-21T18:34:10.788222
11,18,9,3,3,2025-10-21T18:34:12.732068
11,18,10,3,3,2025-10-21T18:34:14.779054
11,19,1,3,3,2025-10-21T18:34:17.647552
11,19,2,3,3,2025-10-21T18:34:19.592770
11,19,3,3,3,2025-10-21T18:34:21.733785
11,19,4,3,3,2025-10-21T18:34:23.750885
11,19,5,3,3,2025-10-21T18:34:26.351505
11,19,6,3,3,2025-10-21T18:34:28.347091
11,19,7,3,3,2025-10-21T18:34:30.450009
11,19,8,3,3,2025-10-21T18:34:32.596835
11,19,9,3,3,2025-10-21T18:34:35.410742
11,19,10,3,3,2025-10-21T18:34:37.718603
11,20,1,1,1,2025-10-21T18:34:39.766479
11,20,2,1,1,2025-10-21T18:34:42.644114
11,20,3,1,1,2025-10-21T18:34:45.501243
11,20,4,1,1,2025-10-21T18:34:47.654330
11,20,5,1,1,2025-10-21T18:34:49.802008
11,20,6,1,1,2025-10-21T18:34:52.253142
11,20,7,1,1,2025-10-21T18:34:54.109204
11,20,8,1,1,2025-10-21T18:34:56.252986
11,20,9,1,1,2025-10-21T18:34:58.608664
11,20,10,1,1,2025-10-21T18:35:00.965201
11,21,1,5,5,2025-10-21T18:35:03.089972
11,21,2,5,5,2025-10-21T18:35:05.366150
11,21,3,5,5,2025-10-21T18:35:07.671905
11,21,4,5,5,2025-10-21T18:35:09.916859
11,21,5,5,5,2025-10-21T18:35:11.971640
11,21,6,5,5,2025-10-21T18:35:13.868599
11,21,7,5,5,2025-10-21T18:35:16.016493
11,21,8,5,5,2025-10-21T18:35:18.206416
11,21,9,5,5,2025-10-21T18:35:20.522397
11,21,10,5,5,2025-10-21T18:35:22.548382
11,22,1,4,4,2025-10-21T18:35:24.721129
11,22,2,4,4,2025-10-21T18:35:26.889150
11,22,3,4,4,2025-10-21T18:35:28.901621
11,22,4,4,4,2025-10-21T18:35:31.370369
11,22,5,4,4,2025-10-21T18:35:33.830354
11,22,6,4,4,2025-10-21T18:35:35.882338
11,22,7,4,4,2025-10-21T18:35:37.921450
11,22,8,4,4,2025-10-21T18:35:40.052747
11,22,9,4,4,2025-10-21T18:35:42.439044
11,22,10,4,4,2025-10-21T18:35:44.688900
11,23,1,2,2,2025-10-21T18:35:47.527181
11,23,2,2,2,2025-10-21T18:35:54.622453
11,23,3,2,2,2025-10-21T18:35:56.799268
11,23,4,3,3,2025-10-21T18:35:59.434882
11,23,5,3,3,2025-10-21T18:36:01.688788
11,23,6,2,2,2025-10-21T18:36:03.768849
11,23,7,2,2,2025-10-21T18:36:05.887886
11,23,8,2,2,2025-10-21T18:36:08.250070
11,23,9,3,3,2025-10-21T18:36:10.617293
11,23,10,3,3,2025-10-21T18:36:12.936943
11,24,1,1,1,2025-10-21T18:36:15.718377
11,24,2,1,1,2025-10-21T18:36:17.952813
11,24,3,1,1,2025-10-21T18:36:20.427204
11,24,4,1,1,2025-10-21T18:36:22.830927
11,24,5,1,1,2025-10-21T18:36:25.240226
11,24,6,1,1,2025-10-21T18:36:28.208736
11,24,7,1,1,2025-10-21T18:36:30.727481
11,24,8,1,1,2025-10-21T18:36:33.221156
11,24,9,1,1,2025-10-21T18:36:35.889021
11,24,10,1,1,2025-10-21T18:36:38.662389
11,25,1,1,1,2025-10-21T18:36:41.317166
11,25,2,1,1,2025-10-21T18:36:43.300318
11,25,3,1,1,2025-10-21T18:36:46.244584
11,25,4,1,1,2025-10-21T18:36:48.589030
11,25,5,1,1,2025-10-21T18:36:50.942500
11,25,6,1,1,2025-10-21T18:36:53.476453
11,25,7,1,1,2025-10-21T18:36:55.994065
11,25,8,1,1,2025-10-21T18:36:58.960235
11,25,9,1,1,2025-10-21T18:37:01.766684
11,25,10,1,1,2025-10-21T18:37:03.772564
11,26,1,2,2,2025-10-21T18:37:06.814230
11,26,2,2,2,2025-10-21T18:37:09.067361
11,26,3,2,2,2025-10-21T18:37:11.202264
11,26,4,2,2,2025-10-21T18:37:13.572395
11,26,5,2,2,2025-10-21T18:37:15.518695
11,26,6,2,2,2025-10-21T18:37:17.575200
11,26,7,2,2,2025-10-21T18:37:20.126769
11,26,8,2,2,2025-10-21T18:37:22.879187
11,26,9,2,2,2025-10-21T18:37:25.451653
11,26,10,2,2,2025-10-21T18:37:27.653444
11,27,1,4,4,2025-10-21T18:37:29.808116
11,27,2,4,4,2025-10-21T18:37:31.875093
11,27,3,4,4,2025-10-21T18:37:34.258430
11,27,4,4,4,2025-10-21T18:37:36.449718
11,27,5,4,4,2025-10-21T18:37:38.559187
11,27,6,4,4,2025-10-21T18:37:40.607107
11,27,7,4,4,2025-10-21T18:37:42.825554
11,27,8,4,4,2025-10-21T18:37:45.215441
11,27,9,4,4,2025-10-21T18:37:55.149583
11,27,10,4,4,2025-10-21T18:38:11.873648
11,28,1,3,3,2025-10-21T18:38:13.937926
11,28,2,3,3,2025-10-21T18:38:16.202729
11,28,3,3,3,2025-10-21T18:38:18.316009
11,28,4,3,3,2025-10-21T18:38:20.648767
11,28,5,3,3,2025-10-21T18:38:23.012427
11,28,6,3,3,2025-10-21T18:38:25.449576
11,28,7,3,3,2025-10-21T18:38:27.404784
11,28,8,3,3,2025-10-21T18:38:29.760570
11,28,9,3,3,2025-10-21T18:38:32.136418
11,28,10,3,3,2025-10-21T18:38:36.613132
11,29,1,1,1,2025-10-21T18:38:39.080016
11,29,2,1,1,2025-10-21T18:38:41.741631
11,29,3,1,1,2025-10-21T18:38:43.901372
11,29,4,1,1,2025-10-21T18:38:46.114023
11,29,5,1,1,2025-10-21T18:38:48.262425
11,29,6,1,1,2025-10-21T18:38:52.470392
11,29,7,1,1,2025-10-21T18:38:54.643541
11,29,8,1,1,2025-10-21T18:38:56.896797
11,29,9,1,1,2025-10-21T18:39:01.299886
11,29,10,1,1,2025-10-21T18:39:03.608778
11,30,1,2,2,2025-10-21T18:39:05.928069
11,30,2,2,2,2025-10-21T18:39:08.482369
11,30,3,2,2,2025-10-21T18:39:10.515956
11,30,4,2,2,2025-10-21T18:39:13.603267
11,30,5,2,2,2025-10-21T18:39:15.430958
11,30,6,2,2,2025-10-21T18:39:17.824120
11,30,7,2,2,2025-10-21T18:39:19.833094
11,30,8,2,2,2025-10-21T18:39:22.032772
11,30,9,2,2,2025-10-21T18:39:24.647432
11,30,10,2,2,2025-10-21T18:39:26.797974
12,1,1,5,5,2025-10-21T18:39:28.743863
12,1,2,5,5,2025-10-21T18:39:31.191104
12,1,3,5,5,2025-10-21T18:39:33.653046
12,1,4,5,5,2025-10-21T18:39:35.910204
12,1,5,5,5,2025-10-21T18:39:38.983667
12,1,6,5,5,2025-10-21T18:39:41.646060
12,1,7,5,5,2025-10-21T18:39:44.243445
12,1,8,5,5,2025-10-21T18:39:46.193015
12,1,9,5,5,2025-10-21T18:39:48.401937
12,1,10,5,5,2025-10-21T18:39:50.965781
12,2,1,5,5,2025-10-21T18:39:54.095301
12,2,2,5,5,2025-10-21T18:39:57.212063
12,2,3,5,5,2025-10-21T18:39:59.566957
12,2,4,5,5,2025-10-21T18:40:02.026837
12,2,5,5,5,2025-10-21T18:40:04.585311
12,2,6,5,5,2025-10-21T18:40:07.124146
12,2,7,5,5,2025-10-21T18:40:09.397679
12,2,8,5,5,2025-10-21T18:40:11.855495
12,2,9,5,5,2025-10-21T18:40:13.841297
12,2,10,5,5,2025-10-21T18:40:16.134501
12,3,1,1,1,2025-10-21T18:40:18.394268
12,3,2,1,1,2025-10-21T18:40:20.764668
12,3,3,1,1,2025-10-21T18:40:22.900117
12,3,4,1,1,2025-10-21T18:40:24.962549
12,3,5,1,1,2025-10-21T18:40:26.883636
12,3,6,1,1,2025-10-21T18:40:28.901900
12,3,7,1,1,2025-10-21T18:40:31.106068
12,3,8,1,1,2025-10-21T18:40:33.216202
12,3,9,1,1,2025-10-21T18:40:39.401427
12,3,10,1,1,2025-10-21T18:40:42.473507
12,4,1,2,2,2025-10-21T18:40:44.747757
12,4,2,2,2,2025-10-21T18:40:47.083239
12,4,3,2,2,2025-10-21T18:40:53.227705
12,4,4,2,2,2025-10-21T18:40:55.275988
12,4,5,2,2,2025-10-21T18:40:57.194280
12,4,6,2,2,2025-10-21T18:40:59.621762
12,4,7,2,2,2025-10-21T18:41:01.520143
12,4,8,2,2,2025-10-21T18:41:03.568150
12,4,9,2,2,2025-10-21T18:41:06.230725
12,4,10,2,2,2025-10-21T18:41:08.688434
12,5,1,2,2,2025-10-21T18:41:11.247761
12,5,2,2,2,2025-10-21T18:41:14.470602
12,5,3,2,2,2025-10-21T18:41:16.594372
12,5,4,2,2,2025-10-21T18:41:18.715725
12,5,5,2,2,2025-10-21T18:41:21.078668
12,5,6,2,2,2025-10-21T18:41:23.127401
12,5,7,2,2,2025-10-21T18:41:24.972153
12,5,8,2,2,2025-10-21T18:41:27.020635
12,5,9,2,2,2025-10-21T18:41:29.578250
12,5,10,2,2,2025-10-21T18:41:33.725925
12,6,1,5,5,2025-10-21T18:41:36.693378
12,6,2,5,5,2025-10-21T18:41:38.765144
12,6,3,5,5,2025-10-21T18:41:41.060394
12,6,4,5,5,2025-10-21T18:41:43.404345
12,6,5,5,5,2025-10-21T18:41:45.758831
12,6,6,5,5,2025-10-21T18:41:47.806099
12,6,7,5,5,2025-10-21T18:41:49.775753
12,6,8,5,5,2025-10-21T18:41:51.935738
12,6,9,5,5,2025-10-21T18:41:53.955013
12,6,10,5,5,2025-10-21T18:42:10.539117
12,7,1,5,5,2025-10-21T18:42:14.428908
12,7,2,5,5,2025-10-21T18:42:17.287429
12,7,3,5,5,2025-10-21T18:42:19.739336
12,7,4,5,5,2025-10-21T18:42:21.803417
12,7,5,5,5,2025-10-21T18:42:24.354081
12,7,6,5,5,2025-10-21T18:42:27.537938
12,7,7,5,5,2025-10-21T18:42:29.886162
12,7,8,5,5,2025-10-21T18:42:31.973071
12,7,9,5,5,2025-10-21T18:42:33.904874
12,7,10,5,5,2025-10-21T18:42:36.753930
12,8,1,4,4,2025-10-21T18:42:39.415210
12,8,2,4,4,2025-10-21T18:42:44.538224
12,8,3,4,4,2025-10-21T18:42:46.489178
12,8,4,4,4,2025-10-21T18:42:48.428346
12,8,5,4,4,2025-10-21T18:42:50.799640
12,8,6,4,4,2025-10-21T18:42:53.596850
12,8,7,4,4,2025-10-21T18:42:55.510319
12,8,8,4,4,2025-10-21T18:42:57.843188
12,8,9,4,4,2025-10-21T18:43:00.028718
12,8,10,4,4,2025-10-21T18:43:02.047209
12,9,1,1,1,2025-10-21T18:43:05.016850
12,9,2,1,1,2025-10-21T18:43:07.269893
12,9,3,1,1,2025-10-21T18:43:10.137093
12,9,4,1,1,2025-10-21T18:43:12.799886
12,9,5,1,1,2025-10-21T18:43:14.645544
12,9,6,1,1,2025-10-21T18:43:16.747788
12,9,7,1,1,2025-10-21T18:43:18.790062
12,9,8,1,1,2025-10-21T18:43:23.147256
12,9,9,1,1,2025-10-21T18:43:25.051670
12,9,10,1,1,2025-10-21T18:43:27.340618
12,10,1,2,2,2025-10-21T18:43:29.798130
12,10,2,2,2,2025-10-21T18:43:31.692138
12,10,3,2,2,2025-10-21T18:43:33.882283
12,10,4,2,2,2025-10-21T18:43:37.070555
12,10,5,2,2,2025-10-21T18:43:39.182005
12,10,6,2,2,2025-10-21T18:43:41.676217
12,10,7,2,2,2025-10-21T18:43:44.544092
12,10,8,2,2,2025-10-21T18:43:47.310681
12,10,9,2,2,2025-10-21T18:43:49.867187
12,10,10,2,2,2025-10-21T18:43:52.120752
12,11,1,5,5,2025-10-21T18:43:54.784181
12,11,2,5,5,2025-10-21T18:43:57.138635
12,11,3,5,5,2025-10-21T18:43:59.310318
12,11,4,5,5,2025-10-21T18:44:01.849472
12,11,5,5,5,2025-10-21T18:44:04.730311
12,11,6,5,5,2025-10-21T18:44:06.867669
12,11,7,5,5,2025-10-21T18:44:09.017499
12,11,8,5,5,2025-10-21T18:44:11.065615
12,11,9,5,5,2025-10-21T18:44:13.700208
12,11,10,5,5,2025-10-21T18:44:16.185841
12,12,1,5,5,2025-10-21T18:44:18.229314
12,12,2,5,5,2025-10-21T18:44:20.496082
12,12,3,5,5,2025-10-21T18:44:26.053077
12,12,4,5,5,2025-10-21T18:44:29.703219
12,12,5,5,5,2025-10-21T18:44:31.862008
12,12,6,5,5,2025-10-21T18:44:33.963935
12,12,7,5,5,2025-10-21T18:44:36.052011
12,12,8,5,5,2025-10-21T18:44:38.068903
12,12,9,5,5,2025-10-21T18:44:41.171778
12,12,10,5,5,2025-10-21T18:44:43.872389
12,13,1,5,5,2025-10-21T18:44:45.984527
12,13,2,5,5,2025-10-21T18:44:48.291425
12,13,3,5,5,2025-10-21T18:44:50.593436
12,13,4,5,5,2025-10-21T18:44:52.865187
12,13,5,5,5,2025-10-21T18:44:55.216808
12,13,6,5,5,2025-10-21T18:44:57.556561
12,13,7,5,5,2025-10-21T18:44:59.727118
12,13,8,5,5,2025-10-21T18:45:02.779013
12,13,9,5,5,2025-10-21T18:45:05.441641
12,13,10,5,5,2025-10-21T18:45:08.258775
12,14,1,4,4,2025-10-21T18:45:11.429816
12,14,2,4,4,2025-10-21T18:45:13.615021
12,14,3,4,4,2025-10-21T18:45:16.327607
12,14,4,4,4,2025-10-21T18:45:18.429943
12,14,5,4,4,2025-10-21T18:45:21.074468
12,14,6,4,4,2025-10-21T18:45:23.471547
12,14,7,4,4,2025-10-21T18:45:25.616951
12,14,8,4,4,2025-10-21T18:45:27.665401
12,14,9,4,4,2025-10-21T18:45:29.926442
12,14,10,4,4,2025-10-21T18:45:32.270920
12,15,1,3,3,2025-10-21T18:45:34.523696
12,15,2,3,3,2025-10-21T18:45:36.880361
12,15,3,3,3,2025-10-21T18:45:39.131823
12,15,4,3,3,2025-10-21T18:45:41.526046
12,15,5,3,3,2025-10-21T18:45:43.734463
12,15,6,3,3,2025-10-21T18:45:45.890260
12,15,7,3,3,2025-10-21T18:45:48.145533
12,15,8,3,3,2025-10-21T18:45:50.782257
12,15,9,3,3,2025-10-21T18:45:53.401992
12,15,10,3,3,2025-10-21T18:45:55.424412
12,16,1,5,5,2025-10-21T18:45:57.361197
12,16,2,5,5,2025-10-21T18:45:59.431802
12,16,3,5,5,2025-10-21T18:46:01.967309
12,16,4,5,5,2025-10-21T18:46:04.268559
12,16,5,5,5,2025-10-21T18:46:06.473034
12,16,6,5,5,2025-10-21T18:46:08.827589
12,16,7,5,5,2025-10-21T18:46:11.490638
12,16,8,5,5,2025-10-21T18:46:14.769635
12,16,9,5,5,2025-10-21T18:46:16.824243
12,16,10,5,5,2025-10-21T18:46:19.068854
12,17,1,5,5,2025-10-21T18:46:21.463391
12,17,2,5,5,2025-10-21T18:46:25.691124
12,17,3,5,5,2025-10-21T18:46:28.796689
12,17,4,5,5,2025-10-21T18:46:31.357026
12,17,5,5,5,2025-10-21T18:46:33.767794
12,17,6,5,5,2025-10-21T18:46:35.988092
12,17,7,5,5,2025-10-21T18:46:41.151255
12,17,8,5,5,2025-10-21T18:46:43.433471
12,17,9,5,5,2025-10-21T18:46:46.097395
12,17,10,5,5,2025-10-21T18:46:48.895536
12,18,1,3,3,2025-10-21T18:46:51.066604
12,18,2,3,3,2025-10-21T18:46:52.965811
12,18,3,3,3,2025-10-21T18:46:55.318799
12,18,4,3,3,2025-10-21T18:46:57.673233
12,18,5,3,3,2025-10-21T18:46:59.805671
12,18,6,3,3,2025-10-21T18:47:02.038403
12,18,7,3,3,2025-10-21T18:47:04.386831
12,18,8,3,3,2025-10-21T18:47:06.630434
12,18,9,3,3,2025-10-21T18:47:08.925806
12,18,10,3,3,2025-10-21T18:47:11.395793
12,19,1,4,4,2025-10-21T18:47:13.443729
12,19,2,3,3,2025-10-21T18:47:15.902213
12,19,3,3,3,2025-10-21T18:47:18.231294
12,19,4,4,4,2025-10-21T18:47:20.509657
12,19,5,3,3,2025-10-21T18:47:22.839508
12,19,6,3,3,2025-10-21T18:47:25.426569
12,19,7,3,3,2025-10-21T18:47:28.498738
12,19,8,4,4,2025-10-21T18:47:30.752597
12,19,9,3,3,2025-10-21T18:47:32.876240
12,19,10,4,4,2025-10-21T18:47:34.781095
12,20,1,1,1,2025-10-21T18:47:37.508691
12,20,2,1,1,2025-10-21T18:47:39.965310
12,20,3,1,1,2025-10-21T18:47:42.422293
12,20,4,1,1,2025-10-21T18:47:44.557695
12,20,5,1,1,2025-10-21T18:47:46.826609
12,20,6,1,1,2025-10-21T18:47:49.489474
12,20,7,1,1,2025-10-21T18:47:51.843948
12,20,8,1,1,2025-10-21T18:47:55.018252
12,20,9,1,1,2025-10-21T18:47:57.579047
12,20,10,1,1,2025-10-21T18:47:59.825950
12,21,1,5,5,2025-10-21T18:48:01.998085
12,21,2,5,5,2025-10-21T18:48:04.096720
12,21,3,5,5,2025-10-21T18:48:06.273473
12,21,4,5,5,2025-10-21T18:48:09.764634
12,21,5,5,5,2025-10-21T18:48:11.915414
12,21,6,5,5,2025-10-21T18:48:14.464231
12,21,7,5,5,2025-10-21T18:48:17.034517
12,21,8,5,5,2025-10-21T18:48:19.390614
12,21,9,5,5,2025-10-21T18:48:21.541158
12,21,10,5,5,2025-10-21T18:48:24.344488
12,22,1,4,4,2025-10-21T18:48:27.071512
12,22,2,4,4,2025-10-21T18:48:29.630936
12,22,3,4,4,2025-10-21T18:48:31.781279
12,22,4,4,4,2025-10-21T18:48:33.820280
12,22,5,4,4,2025-10-21T18:48:37.409919
12,22,6,4,4,2025-10-21T18:48:41.714598
12,22,7,4,4,2025-10-21T18:48:44.141233
12,22,8,4,4,2025-10-21T18:48:46.616524
12,22,9,4,4,2025-10-21T18:48:49.006872
12,22,10,4,4,2025-10-21T18:48:51.607343
12,23,1,3,3,2025-10-21T18:48:53.797641
12,23,2,3,3,2025-10-21T18:48:56.154545
12,23,3,3,3,2025-10-21T18:48:58.612747
12,23,4,3,3,2025-10-21T18:49:01.313102
12,23,5,3,3,2025-10-21T18:49:05.142589
12,23,6,3,3,2025-10-21T18:49:07.621255
12,23,7,3,3,2025-10-21T18:49:11.308481
12,23,8,3,3,2025-10-21T18:49:13.356465
12,23,9,3,3,2025-10-21T18:49:15.482094
12,23,10,3,3,2025-10-21T18:49:18.273035
12,24,1,1,1,2025-10-21T18:49:21.040163
12,24,2,1,1,2025-10-21T18:49:23.319442
12,24,3,1,1,2025-10-21T18:49:25.889712
12,24,4,1,1,2025-10-21T18:49:28.409549
12,24,5,1,1,2025-10-21T18:49:30.434880
12,24,6,1,1,2025-10-21T18:49:32.894061
12,24,7,1,1,2025-10-21T18:49:35.680531
12,24,8,1,1,2025-10-21T18:49:38.111086
12,24,9,1,1,2025-10-21T18:49:41.180027
12,24,10,1,1,2025-10-21T18:49:43.257322
12,25,1,1,1,2025-10-21T18:49:45.803635
12,25,2,1,1,2025-10-21T18:49:48.901588
12,25,3,1,1,2025-10-21T18:49:51.262466
12,25,4,1,1,2025-10-21T18:49:53.395592
12,25,5,1,1,2025-10-21T18:49:55.987070
12,25,6,1,1,2025-10-21T18:49:58.519006
12,25,7,1,1,2025-10-21T18:50:00.532437
12,25,8,1,1,2025-10-21T18:50:03.067830
12,25,9,1,1,2025-10-21T18:50:05.376502
12,25,10,1,1,2025-10-21T18:50:07.420299
12,26,1,2,2,2025-10-21T18:50:09.882190
12,26,2,2,2,2025-10-21T18:50:12.969415
12,26,3,2,2,2025-10-21T18:50:16.640590
12,26,4,2,2,2025-10-21T18:50:29.445465
12,26,5,2,2,2025-10-21T18:50:31.898975
12,26,6,2,2,2025-10-21T18:50:34.506736
12,26,7,2,2,2025-10-21T18:50:37.224845
12,26,8,2,2,2025-10-21T18:50:39.612717
12,26,9,2,2,2025-10-21T18:50:41.626984
12,26,10,2,2,2025-10-21T18:50:44.532682
12,27,1,4,4,2025-10-21T18:50:47.290903
12,27,2,4,4,2025-10-21T18:50:49.765702
12,27,3,4,4,2025-10-21T18:50:51.867040
12,27,4,4,4,2025-10-21T18:50:54.631439
12,27,5,4,4,2025-10-21T18:50:56.782531
12,27,6,4,4,2025-10-21T18:50:59.341754
12,27,7,4,4,2025-10-21T18:51:01.389602
12,27,8,4,4,2025-10-21T18:51:03.745350
12,27,9,4,4,2025-10-21T18:51:08.531828
12,27,10,4,4,2025-10-21T18:51:10.810504
12,28,1,3,3,2025-10-21T18:51:12.854977
12,28,2,3,3,2025-10-21T18:51:14.907235
12,28,3,3,3,2025-10-21T18:51:17.825710
12,28,4,3,3,2025-10-21T18:51:20.511171
12,28,5,3,3,2025-10-21T18:51:22.689996
12,28,6,3,3,2025-10-21T18:51:24.844613
12,28,7,3,3,2025-10-21T18:51:26.787590
12,28,8,3,3,2025-10-21T18:51:28.833713
12,28,9,3,3,2025-10-21T18:51:32.415854
12,28,10,3,3,2025-10-21T18:51:34.960184
12,29,1,2,2,2025-10-21T18:51:38.682399
12,29,2,2,2,2025-10-21T18:51:45.730435
12,29,3,2,2,2025-10-21T18:51:48.212586
12,29,4,2,2,2025-10-21T18:51:50.747679
12,29,5,2,2,2025-10-21T18:51:53.208006
12,29,6,2,2,2025-10-21T18:51:55.910235
12,29,7,2,2,2025-10-21T18:51:59.807971
12,29,8,2,2,2025-10-21T18:52:02.010086
12,29,9,2,2,2025-10-21T18:52:04.776336
12,29,10,2,2,2025-10-21T18:52:08.880312
12,30,1,3,3,2025-10-21T18:52:11.432406
12,30,2,3,3,2025-10-21T18:52:13.702666
12,30,3,3,3,2025-10-21T18:52:15.939123
12,30,4,3,3,2025-10-21T18:52:19.112840
12,30,5,3,3,2025-10-21T18:52:21.368320
12,30,6,3,3,2025-10-21T18:52:23.583159
12,30,7,3,3,2025-10-21T18:52:25.872592
12,30,8,3,3,2025-10-21T18:52:27.919809
12,30,9,3,3,2025-10-21T18:52:30.377652
12,30,10,3,3,2025-10-21T18:52:32.632447
13,1,1,5,5,2025-10-21T18:52:35.358789
13,1,2,5,5,2025-10-21T18:52:37.238411
13,1,3,5,5,2025-10-21T18:52:39.388419
13,1,4,5,5,2025-10-21T18:52:41.641754
13,1,5,5,5,2025-10-21T18:52:44.881682
13,1,6,5,5,2025-10-21T18:52:47.171731
13,1,7,5,5,2025-10-21T18:52:50.186115
13,1,8,5,5,2025-10-21T18:52:53.315706
13,1,9,5,5,2025-10-21T18:52:55.305001
13,1,10,5,5,2025-10-21T18:52:57.615139
13,2,1,5,5,2025-10-21T18:52:59.849560
13,2,2,5,5,2025-10-21T18:53:01.815533
13,2,3,5,5,2025-10-21T18:53:06.218341
13,2,4,5,5,2025-10-21T18:53:08.675823
13,2,5,5,5,2025-10-21T18:53:11.440981
13,2,6,5,5,2025-10-21T18:53:13.488597
13,2,7,5,5,2025-10-21T18:53:15.640796
13,2,8,5,5,2025-10-21T18:53:17.868995
13,2,9,5,5,2025-10-21T18:53:20.247460
13,2,10,5,5,2025-10-21T18:53:22.912849
13,3,1,1,1,2025-10-21T18:53:24.959972
13,3,2,1,1,2025-10-21T18:53:26.906270
13,3,3,1,1,2025-10-21T18:53:29.230128
13,3,4,1,1,2025-10-21T18:53:31.279767
13,3,5,1,1,2025-10-21T18:53:34.261685
13,3,6,1,1,2025-10-21T18:53:37.450273
13,3,7,1,1,2025-10-21T18:53:40.217719
13,3,8,1,1,2025-10-21T18:53:43.798547
13,3,9,1,1,2025-10-21T18:53:45.869962
13,3,10,1,1,2025-10-21T18:53:47.962389
13,4,1,1,1,2025-10-21T18:53:50.082327
13,4,2,1,1,2025-10-21T18:53:52.094805
13,4,3,1,1,2025-10-21T18:53:54.384800
13,4,4,1,1,2025-10-21T18:53:57.007437
13,4,5,1,1,2025-10-21T18:54:00.389194
13,4,6,1,1,2025-10-21T18:54:02.578137
13,4,7,1,1,2025-10-21T18:54:04.894995
13,4,8,1,1,2025-10-21T18:54:07.030201
13,4,9,1,1,2025-10-21T18:54:09.551876
13,4,10,1,1,2025-10-21T18:54:11.754782
13,5,1,1,1,2025-10-21T18:54:13.895979
13,5,2,1,1,2025-10-21T18:54:16.192428
13,5,3,1,1,2025-10-21T18:54:18.160983
13,5,4,1,1,2025-10-21T18:54:20.911389
13,5,5,1,1,2025-10-21T18:54:22.874745
13,5,6,1,1,2025-10-21T18:54:25.139501
13,5,7,1,1,2025-10-21T18:54:27.423060
13,5,8,1,1,2025-10-21T18:54:29.814280
13,5,9,1,1,2025-10-21T18:54:33.071892
13,5,10,1,1,2025-10-21T18:54:35.290659
13,6,1,4,4,2025-10-21T18:54:37.355179
13,6,2,4,4,2025-10-21T18:54:39.506692
13,6,3,4,4,2025-10-21T18:54:42.361462
13,6,4,4,4,2025-10-21T18:54:44.524714
13,6,5,4,4,2025-10-21T18:54:46.572137
13,6,6,4,4,2025-10-21T18:54:50.197071
13,6,7,4,4,2025-10-21T18:54:52.715526
13,6,8,4,4,2025-10-21T18:54:54.972875
13,6,9,4,4,2025-10-21T18:54:57.574045
13,6,10,4,4,2025-10-21T18:55:02.137234
13,7,1,4,4,2025-10-21T18:55:04.404924
13,7,2,4,4,2025-10-21T18:55:06.833762
13,7,3,4,4,2025-10-21T18:55:09.201628
13,7,4,4,4,2025-10-21T18:55:11.455639
13,7,5,4,4,2025-10-21T18:55:13.712030
13,7,6,4,4,2025-10-21T18:55:15.862768
13,7,7,4,4,2025-10-21T18:55:19.130441
